,company_permalink,funding_round_permalink,funding_round_type,raised_amount_usd,permalink,name,homepage_url,category_list,status,country_code,state_code,region,city,primary_sector,main_sector
45242,/organization/onyvax,/funding-round/bdf9dcf603552c6bab9cb9812ec5c099,venture,14906222.0,/organization/onyvax,Onyvax,http://www.onyvax.com,Biotechnology,operating,GBR,M3,Bradford,Bradford,Biotechnology,Cleantech / Semiconductors
45319,/organization/open-energi,/funding-round/1ac7ecf100d25997626a312b84da731a,venture,8056070.0,/organization/open-energi,Open Energi,http://www.openenergi.com,Software,operating,GBR,H9,London,London,Software,Others
45375,/organization/opencloud,/funding-round/944c9983b72f95889d0bab99d18e612e,venture,10250000.0,/organization/opencloud,OpenCloud,http://www.opencloud.com,Web Hosting,operating,GBR,C3,London,Cambridge,Web Hosting,Others
45376,/organization/opencloud,/funding-round/d9415ebb4825f80f49fa95a48b75453c,venture,7722766.0,/organization/opencloud,OpenCloud,http://www.opencloud.com,Web Hosting,operating,GBR,C3,London,Cambridge,Web Hosting,Others
45377,/organization/opencloud,/funding-round/ee73eb6c84769c6caf382ff40906e22e,venture,10000000.0,/organization/opencloud,OpenCloud,http://www.opencloud.com,Web Hosting,operating,GBR,C3,London,Cambridge,Web Hosting,Others
45410,/organization/opengamma,/funding-round/c499d8deeefb4a7e85848c2d1b6eb4ce,venture,6000000.0,/organization/opengamma,OpenGamma,http://www.opengamma.com,Financial Services|FinTech|Open Source|Software,operating,GBR,H9,London,London,Financial Services,"Social, Finance, Analytics, Advertising"
45411,/organization/opengamma,/funding-round/e67645665f1fa87fe5df76f960b6247f,venture,15000000.0,/organization/opengamma,OpenGamma,http://www.opengamma.com,Financial Services|FinTech|Open Source|Software,operating,GBR,H9,London,London,Financial Services,"Social, Finance, Analytics, Advertising"
45871,/organization/origami-energy,/funding-round/9a56a00e89d33a8005aab7faf636ff50,venture,5809932.0,/organization/origami-energy,Origami Energy,http://www.origamienergy.com,Software,operating,GBR,C3,London,Cambridge,Software,Others
45958,/organization/orthogon-systems,/funding-round/a9947e90a765adcade2800407cc44524,venture,7000000.0,/organization/orthogon-systems,Orthogon Systems,,Internet|Networking,operating,GBR,D4,GBR - Other,Ashburton,Internet,"News, Search and Messaging"
46024,/organization/osper,/funding-round/ac08d1ecd4c3d13cb5ca98a215027e7b,venture,10000000.0,/organization/osper,Osper,http://osper.com,Apps|Banking|Financial Services|FinTech,operating,GBR,H9,London,London,Apps,"News, Search and Messaging"
46157,/organization/outplay-entertainment,/funding-round/a4a704f394f2834cdfef60e2a5d4985b,venture,5000000.0,/organization/outplay-entertainment,Outplay Entertainment,http://outplay.com/,Games|Mobile|Mobile Games|Social Games|Social Media,operating,GBR,U3,Dundee,Dundee,Games,Entertainment
46328,/organization/oxford-immunotec,/funding-round/1b124923c48412ea7705cc3c8e66ae4f,venture,12550010.0,/organization/oxford-immunotec,Oxford Immunotec,http://www.oxfordimmunotec.com,Biotechnology|Health Care|Health Diagnostics,ipo,GBR,K2,London,Abingdon,Biotechnology,Cleantech / Semiconductors
46334,/organization/oxford-nanopore-technologies,/funding-round/4b64e3396412fbf2a4f9a62eb061201a,venture,10260000.0,/organization/oxford-nanopore-technologies,Oxford Nanopore Technologies,http://www.nanoporetech.com,Health Diagnostics|Nanotechnology,operating,GBR,K2,London,Oxford,Health Diagnostics,Health
46346,/organization/oxford-photovoltaics,/funding-round/57e3e3d536d0ee2cd1e7cccffe608518,venture,12114420.0,/organization/oxford-photovoltaics,Oxford Photovoltaics,http://www.oxfordpv.com,Clean Technology,operating,GBR,K2,GBR - Other,Yarnton,Clean Technology,Cleantech / Semiconductors
46348,/organization/oxford-photovoltaics,/funding-round/ce51e5b6d9391b081435af8d8e323430,venture,6705937.0,/organization/oxford-photovoltaics,Oxford Photovoltaics,http://www.oxfordpv.com,Clean Technology,operating,GBR,K2,GBR - Other,Yarnton,Clean Technology,Cleantech / Semiconductors
46360,/organization/oxitec,/funding-round/51edf57364310b1b8c492d7a7e28856c,venture,5542270.0,/organization/oxitec,Oxitec,http://www.oxitec.com,Biotechnology,acquired,GBR,K2,London,Abingdon,Biotechnology,Cleantech / Semiconductors
46361,/organization/oxitec,/funding-round/7bdf3821f4ad6df28d54ae20f61751d0,venture,10000000.0,/organization/oxitec,Oxitec,http://www.oxitec.com,Biotechnology,acquired,GBR,K2,London,Abingdon,Biotechnology,Cleantech / Semiconductors
46366,/organization/oxonica,/funding-round/4718d678011de27ddf9ee12e4101118f,venture,14034694.0,/organization/oxonica,Oxonica,http://www.oxonica.com,Health Diagnostics|Nanotechnology,acquired,GBR,C3,GBR - Other,Haddenham,Health Diagnostics,Health
46490,/organization/packetexchange,/funding-round/61e7bf9c0476c1b87a114ae8a39390fd,venture,12000000.0,/organization/packetexchange,PacketExchange,http://www.packetexchange.net,Cloud Computing|Real Time|Transaction Processing,acquired,GBR,H9,London,London,Cloud Computing,"News, Search and Messaging"
46640,/organization/palringo,/funding-round/33f9cd162db9be83433d6365ebc5fe02,venture,5164439.0,/organization/palringo,Palringo,http://www.palringo.com,Android|Apps|Audio|FreetoPlay Gaming|iOS|iPhone|Media|Messaging|Mobile|Mobile Devices,operating,GBR,H9,London,London,Android,"Social, Finance, Analytics, Advertising"
46828,/organization/paragon-software-3,/funding-round/a819eadc42aacb29e301c406fc7b7fea,venture,14000000.0,/organization/paragon-software-3,Paragon Software,http://www.paragonsoftware.com/,,operating,GBR,P4,Newbury,Newbury,,Blanks
46861,/organization/parcelgenie,/funding-round/f8e228dffbb732a0fcdd8ac9770413a0,venture,5000000.0,/organization/parcelgenie,ParcelGenie,http://www.parcelgenie.com,Gift Card|Messaging|Mobile,operating,GBR,E2,London,Brighton,Gift Card,Others
46989,/organization/passado,/funding-round/1f6f11557c657cca43e13cbbd6eb7113,venture,13200000.0,/organization/passado,Passado,,Curated Web,operating,GBR,H9,London,London,Curated Web,"News, Search and Messaging"
47526,/organization/pelikon,/funding-round/5beff198e0e5c0863ee334570c5af40f,venture,9150000.0,/organization/pelikon,Pelikon,http://www.pelikon.com,Consumer Electronics|Electronics|Retail|Technology,operating,GBR,N1,GBR - Other,Bar Hill,Consumer Electronics,Manufacturing
47527,/organization/pelikon,/funding-round/d4e98851841ace26e8fb8edf74a28e88,venture,5000000.0,/organization/pelikon,Pelikon,http://www.pelikon.com,Consumer Electronics|Electronics|Retail|Technology,operating,GBR,N1,GBR - Other,Bar Hill,Consumer Electronics,Manufacturing
47598,/organization/people-per-hour,/funding-round/4c10691aae9e322c9286d8752dc176af,venture,5994980.0,/organization/people-per-hour,PeoplePerHour.com,http://www.peopleperhour.com,Curated Web|Employment|Freelancers|Human Resources|Outsourcing,operating,GBR,H9,London,London,Curated Web,"News, Search and Messaging"
47625,/organization/peoplevox,/funding-round/169b0c14658bb5b2e38e00742111a6d1,venture,6000000.0,/organization/peoplevox,Peoplevox,http://www.peoplevox.co.uk,Databases|Enterprise Software|Software,operating,GBR,F8,Watford,Watford,Databases,"Social, Finance, Analytics, Advertising"
47716,/organization/performance-horizon-group,/funding-round/10bb883b7d1ee9ae6c97f588f7d4ceac,venture,10000000.0,/organization/performance-horizon-group,Performance Horizon,http://www.performancehorizon.com,Enterprise Software,operating,GBR,I7,Newcastle,Newcastle Upon Tyne,Enterprise Software,Others
47773,/organization/perpetuum,/funding-round/e26492fb6eddf9086f93362265460739,venture,10181710.0,/organization/perpetuum,Perpetuum,http://www.perpetuum.com/,Wireless,operating,GBR,M4,London,Southampton,Wireless,Entertainment
47842,/organization/perspectum-diagnostics,/funding-round/25aa2c54fbc3ca931111d5ca77932a7c,venture,5000000.0,/organization/perspectum-diagnostics,Perspectum Diagnostics,http://perspectum-diagnostics.com/,,operating,GBR,K2,London,Oxford,,Blanks
47940,/organization/phagenesis,/funding-round/caeeda510609c6995f3e6a7b8af87086,venture,9226700.0,/organization/phagenesis,Phagenesis,http://www.phagenesis.com,Biotechnology,operating,GBR,I2,Manchester,Manchester,Biotechnology,Cleantech / Semiconductors
48013,/organization/phase-focus,/funding-round/e04d135e70ecfa7d8835d8a366cf1c5a,venture,5000000.0,/organization/phase-focus,Phase Focus,http://www.phasefocus.com,Health Care,operating,GBR,L9,Sheffield,Sheffield,Health Care,Health
48134,/organization/phosphate-therapeutics,/funding-round/f8ef9de006254b11aacbec622120b6a4,venture,13881000.0,/organization/phosphate-therapeutics,Phosphate Therapeutics,http://shieldtherapeutics.com,Biotechnology,operating,GBR,,,,Biotechnology,Cleantech / Semiconductors
48136,/organization/photobox,/funding-round/5ba9da7f1b8f43625d77c92cbea3b1ef,venture,5000000.0,/organization/photobox,PhotoBox,http://photobox.com,E-Commerce|Photography,acquired,GBR,H9,London,London,E-Commerce,Others
48153,/organization/photonic-materials,/funding-round/3ba059b99cd01363dcb8e736ff5fed81,venture,6805454.0,/organization/photonic-materials,Photonic Materials,http://www.heraldscotland.com/sport/spl/aberdeen/photonic-materials-collapses-into-prov-isional-liquidation-optronics-firm-joins-lengthening-list-of-scottish-corporate-failures-1.39551,Electronics|Mobile|Optical Communications,closed,GBR,V8,Bellshill,Bellshill,Electronics,Manufacturing
48156,/organization/photonic-materials,/funding-round/f94890d02bf2d199675e8bf44a21c25b,venture,11810591.0,/organization/photonic-materials,Photonic Materials,http://www.heraldscotland.com/sport/spl/aberdeen/photonic-materials-collapses-into-prov-isional-liquidation-optronics-firm-joins-lengthening-list-of-scottish-corporate-failures-1.39551,Electronics|Mobile|Optical Communications,closed,GBR,V8,Bellshill,Bellshill,Electronics,Manufacturing
48312,/organization/picochip,/funding-round/952ee5c2c3e28a60587ed13cfbccb2dc,venture,7000000.0,/organization/picochip,picoChip,http://www.picochip.com,Software,acquired,GBR,A4,Bath,Bath,Software,Others
48375,/organization/pikum,/funding-round/c919f01e7a3e9fa89f2aae7ee87a9a52,venture,5270000.0,/organization/pikum,Pikum,http://www.pikum.com,Gambling|Games|Sports|Web Development,closed,GBR,H9,London,London,Gambling,Entertainment
48547,/organization/piramed,/funding-round/7a9cc64eb4e09528574fccfb1b0b9772,venture,13200000.0,/organization/piramed,Piramed,,Biotechnology,acquired,GBR,B9,London,Slough,Biotechnology,Cleantech / Semiconductors
48692,/organization/pixsta,/funding-round/9716eb8c363519201e7acaa9b21f848b,venture,5835986.0,/organization/pixsta,Pixsta,http://www.empora.com,Search,operating,GBR,H9,London,London,Search,"News, Search and Messaging"
48838,/organization/plasticell,/funding-round/a3ef2249128ecc7ba029aa502122fd5a,venture,5566500.0,/organization/plasticell,Plasticell,http://www.plasticell.co.uk,Biotechnology,operating,GBR,H9,London,London,Biotechnology,Cleantech / Semiconductors
48875,/organization/plaxica,/funding-round/23016b3b5f3b27e5ad168c5fa4ccb097,venture,12122011.0,/organization/plaxica,Plaxica,http://www.plaxica.com,Clean Technology,operating,GBR,H9,London,London,Clean Technology,Cleantech / Semiconductors
48876,/organization/plaxica,/funding-round/92ba4eaa0ff84b3829fb7412d8e847f4,venture,7818181.0,/organization/plaxica,Plaxica,http://www.plaxica.com,Clean Technology,operating,GBR,H9,London,London,Clean Technology,Cleantech / Semiconductors
48895,/organization/playcast-media,/funding-round/3d4affd163bf57dc9a210141db8751c5,venture,10000000.0,/organization/playcast-media,Playcast Media,http://playcast-media.com,Games,operating,GBR,H9,London,London,Games,Entertainment
48907,/organization/player-x,/funding-round/2e87ffe1b5abbdddf8c1951ffbb5b7bc,venture,9850000.0,/organization/player-x,Player X,http://www.playerx.com,Games,operating,GBR,H9,London,London,Games,Entertainment
48908,/organization/player-x,/funding-round/fbeb4c9e21b489079ace3abc75825936,venture,7060000.0,/organization/player-x,Player X,http://www.playerx.com,Games,operating,GBR,H9,London,London,Games,Entertainment
48939,/organization/playjam,/funding-round/dec82c4e2ba4601154e4867397819159,venture,5000000.0,/organization/playjam,PlayJam,http://www.playjam.com,Games|Social Games|Television,operating,GBR,H9,London,London,Games,Entertainment
49056,/organization/plumbee,/funding-round/f8245833c00705e1ccb1ff9a194612cd,venture,13000000.0,/organization/plumbee,Plumbee,http://www.plumbee.com,Games,operating,GBR,H9,London,London,Games,Entertainment
49413,/organization/population-genetics-technologies,/funding-round/99783594579dcb4f789389de8ae3930f,venture,7414904.0,/organization/population-genetics-technologies,Population Genetics Technologies,http://www.populationgeneticstechnologies.com,Biotechnology,closed,GBR,C3,GBR - Other,Babraham,Biotechnology,Cleantech / Semiconductors
49414,/organization/population-genetics-technologies,/funding-round/d73b7060751c57f9069fc54abae9d0ff,venture,5700000.0,/organization/population-genetics-technologies,Population Genetics Technologies,http://www.populationgeneticstechnologies.com,Biotechnology,closed,GBR,C3,GBR - Other,Babraham,Biotechnology,Cleantech / Semiconductors
49479,/organization/portr,/funding-round/a2ba350d3deb408d6fe04ed970e50216,venture,5500000.0,/organization/portr,Portr,http://www.portr.com,Customer Service|Delivery|Transportation|Travel & Tourism,operating,GBR,H9,London,London,Customer Service,"Social, Finance, Analytics, Advertising"
49639,/organization/powerlase,/funding-round/6019351d17cc3c8ff03358c72045b8f0,venture,13103216.0,/organization/powerlase,Powerlase Photonics,http://www.powerlase-photonics.com/,Energy|Industrial|Innovation Management|Lasers|Manufacturing,acquired,GBR,P6,London,Crawley,Energy,Cleantech / Semiconductors
49740,/organization/pragmatic-printing,/funding-round/08317f7822283f28b41ebeebace9c95e,venture,8100000.0,/organization/pragmatic-printing,PragmatIC Printing,http://www.pragmaticprinting.com,Electronics,operating,GBR,C3,London,Cambridge,Electronics,Manufacturing
50288,/organization/prodigy-finance,/funding-round/276e8e303766a0519fa5e4b7844978d0,venture,12500000.0,/organization/prodigy-finance,Prodigy Finance,http://prodigyfinance.com,Alumni|Crowdfunding|Education|Emerging Markets|Enterprises|Finance,operating,GBR,H9,London,London,Alumni,Others
50292,/organization/prodrive,/funding-round/6e997bdaeaf11622a4522b493cb5d01d,venture,9345794.0,/organization/prodrive,Prodrive,http://www.prodrive.com,Automotive,operating,GBR,K2,Banbury,Banbury,Automotive,Automotive & Sports
50554,/organization/property-partner,/funding-round/5649021356ddf68fdfe2260473e94b87,venture,7741167.0,/organization/property-partner,Property Partner,http://propertypartner.co,Financial Services|Real Estate,operating,GBR,H9,London,London,Financial Services,"Social, Finance, Analytics, Advertising"
50758,/organization/provesica,/funding-round/21a07139333063adfec3066bdd105d40,venture,6179090.0,/organization/provesica,Provesica,http://www.provesica.com,Biotechnology,operating,GBR,C3,London,Cambridge,Biotechnology,Cleantech / Semiconductors
50791,/organization/proxama,/funding-round/4fa2485d9a85926a6b475d89b59009df,venture,13031162.0,/organization/proxama,Proxama,http://proxama.com,Mobile,operating,GBR,H9,London,London,Mobile,"News, Search and Messaging"
50868,/organization/psytechnics,/funding-round/e65bc20389fa0229280f860748aeb0a2,venture,11600000.0,/organization/psytechnics,Psytechnics,http://www.psytechnics.com,Public Relations,acquired,GBR,N5,London,Ipswich,Public Relations,"Social, Finance, Analytics, Advertising"
51104,/organization/purple-wifi,/funding-round/9d2d2cd0e255b7a9f28547fdc1605d22,venture,5000000.0,/organization/purple-wifi,Purple WiFi,http://www.purplewifi.net/,Mobile|Wireless,operating,GBR,,,,Mobile,"News, Search and Messaging"
51105,/organization/purplebricks,/funding-round/3d87dbf9b740946b2b86317b06c35679,venture,13364740.0,/organization/purplebricks,PurpleBricks,https://www.purplebricks.com/,Business Services|Marketing Automation|Marketplaces,operating,GBR,A7,Birmingham,Birmingham,Business Services,"Social, Finance, Analytics, Advertising"
51131,/organization/push-technology,/funding-round/6f86b4e0eda971a1ad07d9fecde29432,venture,5000000.0,/organization/push-technology,Push Technology,http://www.pushtechnology.com,Digital Media|Information Services|Information Technology|Social Games|Software,operating,GBR,H9,London,London,Digital Media,Entertainment
51211,/organization/q-chip,/funding-round/625b425ed36d0b842e1fa6552c0bf8d8,venture,6000000.0,/organization/q-chip,Q Chip,http://www.q-chip.com,Biotechnology,operating,GBR,X5,Cardiff,Cardiff,Biotechnology,Cleantech / Semiconductors
51288,/organization/qinec,/funding-round/8ecc1c134e5348c6870e4c00a52d13ca,venture,9182806.0,/organization/qinec,Qinec,http://www.qinec.com,Enterprise Software,operating,GBR,H9,London,London,Enterprise Software,Others
51448,/organization/quanta-fluid-solutions,/funding-round/c21dbbd0b4874f16f8d7954d1f0559d1,venture,14300000.0,/organization/quanta-fluid-solutions,Quanta Fluid Solutions,http://www.quantafs.com,Health Care|Medical|Medical Devices|Technology,operating,GBR,P3,Alcester,Alcester,Health Care,Health
51538,/organization/quantumdx-group,/funding-round/8427d7c1a74dbef3cd077800d11501fd,venture,8420000.0,/organization/quantumdx-group,QuantuMDx Group,http://quantumdx.com,Biotechnology,operating,GBR,I7,Newcastle,Newcastle Upon Tyne,Biotechnology,Cleantech / Semiconductors
51564,/organization/quartet-medicine-,/funding-round/bc79728919c1596b911ec84d69afb4ad,venture,6000000.0,/organization/quartet-medicine-,Quartet Medicine,http://quartetmedicine.com,Biotechnology,operating,GBR,C3,London,Cambridge,Biotechnology,Cleantech / Semiconductors
51579,/organization/qubit,/funding-round/27f7b5427580c7773ae689fe88857456,venture,7500000.0,/organization/qubit,Qubit,http://www.qubit.com,Advertising|Analytics|Big Data|Data Mining|E-Commerce|Internet|Publishing|Sales and Marketing,operating,GBR,H9,London,London,Advertising,"Social, Finance, Analytics, Advertising"
51705,/organization/quietrevolution,/funding-round/6bec3d712df7770e14705444807f1f69,venture,10234700.0,/organization/quietrevolution,quietrevolution,http://www.quietrevolution.com,Clean Technology,acquired,GBR,H9,London,London,Clean Technology,Cleantech / Semiconductors
51730,/organization/quill,/funding-round/b30a5406d5d9929b3aeb9e4be3b35a81,venture,7576257.0,/organization/quill,Quill Content,http://quillcontent.com,Content|News,operating,GBR,H9,London,London,Content,Entertainment
51753,/organization/quipper,/funding-round/494a548ee4ecdc5ca83ec7bbca7331b3,venture,5800000.0,/organization/quipper,Quipper,http://www.quipper.com,Android|Apps|EdTech|Education|Facebook Applications|iPhone|Mobile,acquired,GBR,H9,London,London,Android,"Social, Finance, Analytics, Advertising"
52147,/organization/rangespan,/funding-round/e6c43f976510b334836a7f80aff0fcb8,venture,5000000.0,/organization/rangespan,Rangespan,http://www.rangespan.com,Analytics|E-Commerce|Supply Chain Management,acquired,GBR,H9,London,London,Analytics,"Social, Finance, Analytics, Advertising"
52176,/organization/rapid-action-packaging,/funding-round/6733504a2d100d4d4cfd235aa79d9cc7,venture,7920000.0,/organization/rapid-action-packaging,Rapid Action Packaging,http://www.rapuk.com,Manufacturing,operating,GBR,H9,London,London,Manufacturing,Manufacturing
52722,/organization/red-m-group,/funding-round/6fb2572fd12c7d2dc7966dfdb6c42283,venture,9620000.0,/organization/red-m-group,Red-M Group,http://www.red-m.com,Mobile,acquired,GBR,P6,London,Horsham,Mobile,"News, Search and Messaging"
52773,/organization/redeem,/funding-round/4feb3c2f027082484fa97f8a24d3b5fa,venture,13004958.0,/organization/redeem,Redeem,http://www.redeem.co.uk/,Environmental Innovation,operating,GBR,,,,Environmental Innovation,Cleantech / Semiconductors
53224,/organization/reneuron-group,/funding-round/d7ed42f310e2e1741e82df946e144540,venture,7300000.0,/organization/reneuron-group,ReNeuron Group,http://www.reneuron.com,Biotechnology,operating,GBR,N7,London,Guildford,Biotechnology,Cleantech / Semiconductors
53804,/organization/revolymer,/funding-round/bc6dadbdcde9a3a157abc889a1aebbbb,venture,9809911.0,/organization/revolymer,Revolymer,http://www.revolymer.com,Manufacturing,operating,GBR,Y1,,,Manufacturing,Manufacturing
53910,/organization/rhetorical-systems,/funding-round/dbfd9b6b3a3a8ff929372685098f8cf4,venture,6282049.0,/organization/rhetorical-systems,Rhetorical Systems,,Software,closed,GBR,U8,Edinburgh,Edinburgh,Software,Others
54294,/organization/rockabox,/funding-round/9d20bb98b5d48a53d657c153ae9ea210,venture,5697713.0,/organization/rockabox,Rockabox,http://www.rockabox.com,Advertising Platforms|Content|Video,operating,GBR,H9,London,London,Advertising Platforms,"Social, Finance, Analytics, Advertising"
54391,/organization/roli,/funding-round/cf50ad3f451ed0fba3b76b8f35813a07,venture,12800000.0,/organization/roli,ROLI,http://roli.com,Content Creators|Hardware|Hardware + Software|Music,operating,GBR,C9,GBR - Other,Dalston,Content Creators,Entertainment
54480,/organization/rootstock-software,/funding-round/187021ea42874a356eadb945eee2fc1b,venture,5750000.0,/organization/rootstock-software,Rootstock Software,http://www.rootstock.com/,Software,operating,GBR,I6,London,Milton Keynes,Software,Others
54991,/organization/salaryfinance,/funding-round/57e353dbfe8322b6a9ebaf159a7229e0,venture,6100000.0,/organization/salaryfinance,SalaryFinance,http://www.salaryfinance.com/,Financial Services,operating,GBR,H9,London,London,Financial Services,"Social, Finance, Analytics, Advertising"
55073,/organization/salviol,/funding-round/971f2cdc683836e862e282b106a4e290,venture,7167668.0,/organization/salviol,Salviol,http://www.salviol.com,Big Data|Big Data Analytics|Fraud Detection,operating,GBR,H9,London,London,Big Data,"Social, Finance, Analytics, Advertising"
55172,/organization/sandwell-community-caring-trust-scct,/funding-round/34f1c49f57ac75321ba58ce429cfe6e3,venture,6515581.0,/organization/sandwell-community-caring-trust-scct,Sandwell Community Caring Trust (SCCT),http://sandwellcct.org.uk,Nonprofits,operating,GBR,A7,Birmingham,Birmingham,Nonprofits,Others
55630,/organization/scl,/funding-round/ee954c8c05c364d61d0509513d0b309c,venture,5325912.0,/organization/scl,SCL,http://www.scl.cc,Big Data Analytics|Polling|Public Relations,closed,GBR,H9,London,London,Big Data Analytics,"Social, Finance, Analytics, Advertising"
55806,/organization/sealedmedia,/funding-round/9555b8e9e588d9b7863cc7bd37ee9fd1,venture,8500000.0,/organization/sealedmedia,SealedMedia,,Security,operating,GBR,B9,Beaconsfield,Beaconsfield,Security,Others
55879,/organization/seatwave,/funding-round/4407c583b9bb6f8fc0c97de0eb09abe7,venture,8000000.0,/organization/seatwave,Seatwave,http://www.seatwave.com,E-Commerce,operating,GBR,H9,London,London,E-Commerce,Others
55932,/organization/secret-escapes,/funding-round/64de8f12630552ff7a8ba7ecadf05672,venture,12857670.0,/organization/secret-escapes,Secret Escapes,http://www.secretescapes.com,Travel,operating,GBR,H9,London,London,Travel,Entertainment
55942,/organization/secretsales,/funding-round/8fc37c6898b702c868ec7b164060bf67,venture,7560822.0,/organization/secretsales,SecretSales,http://secretsales.com,E-Commerce|Fashion|Online Shopping|Retail,operating,GBR,H9,London,London,E-Commerce,Others
56048,/organization/seedrs,/funding-round/5312ef7e6f86bd0d66d2d55105a69ddd,venture,11703571.0,/organization/seedrs,Seedrs,http://www.seedrs.com,Finance,operating,GBR,H9,London,London,Finance,"Social, Finance, Analytics, Advertising"
56278,/organization/semmle,/funding-round/2901490368d8bf05e2562e4ee018a600,venture,8000000.0,/organization/semmle,Semmle,http://semmle.com/,Software,operating,GBR,K2,London,Oxford,Software,Others
56393,/organization/sensage,/funding-round/39314de678e7cdba9b1b7390d23bc394,venture,15000000.0,/organization/sensage,SenSage,http://www.sensage.com,Security,acquired,GBR,B3,London,Bracknell,Security,Others
56395,/organization/sensage,/funding-round/5cfdddeda524e70e6db5d4ed514278f6,venture,10000000.0,/organization/sensage,SenSage,http://www.sensage.com,Security,acquired,GBR,B3,London,Bracknell,Security,Others
56398,/organization/sensage,/funding-round/d3707ac34569dfa6fdceaf21c9741ed3,venture,6250000.0,/organization/sensage,SenSage,http://www.sensage.com,Security,acquired,GBR,B3,London,Bracknell,Security,Others
56399,/organization/sensage,/funding-round/ef90cc0c2cf73fdb191532687c4ecf30,venture,5000000.0,/organization/sensage,SenSage,http://www.sensage.com,Security,acquired,GBR,B3,London,Bracknell,Security,Others
56440,/organization/sensible-lender,/funding-round/6c103d361458d6591e04439447208a06,venture,10655679.0,/organization/sensible-lender,Sensible Lender,,,closed,GBR,,,,,Blanks
56639,/organization/serentis-ltd,/funding-round/b84c765d3de73ad46ccdfdb1dd28c3a7,venture,10133972.0,/organization/serentis-ltd,Serentis,http://serentis-pharma.com/,Pharmaceuticals,operating,GBR,C3,London,Cambridge,Pharmaceuticals,Health
56996,/organization/shield-therapeutics,/funding-round/20b1e096b4eb80cb2d4e2a7731cc40ba,venture,11814560.0,/organization/shield-therapeutics,Shield Therapeutics,http://www.shieldtherapeutics.com,Biotechnology,operating,GBR,N7,Weybridge,Weybridge,Biotechnology,Cleantech / Semiconductors
57107,/organization/shopa,/funding-round/9591a773c8c25f44b86e1083416e383b,venture,11000000.0,/organization/shopa,Shopa,https://shopa.com,Curated Web|E-Commerce|Internet|Shopping|Social Media,operating,GBR,H9,London,London,Curated Web,"News, Search and Messaging"
57285,/organization/shozu,/funding-round/482161fb0029788e4650ca899a8db958,venture,12000000.0,/organization/shozu,brylle,http://www.shozu.com,Mobile,acquired,GBR,H9,London,London,Mobile,"News, Search and Messaging"
57286,/organization/shozu,/funding-round/616e5e582420b12e9c20868764455b25,venture,12000000.0,/organization/shozu,brylle,http://www.shozu.com,Mobile,acquired,GBR,H9,London,London,Mobile,"News, Search and Messaging"
57287,/organization/shozu,/funding-round/9c531c273326a2fe829ec9016237f96d,venture,12000000.0,/organization/shozu,brylle,http://www.shozu.com,Mobile,acquired,GBR,H9,London,London,Mobile,"News, Search and Messaging"
57345,/organization/siconnect,/funding-round/8a0d57a1e6fa01dd15d75d7ed07bcf0e,venture,5320000.0,/organization/siconnect,SiConnect,,Semiconductors,operating,GBR,P8,Swindon,Swindon,Semiconductors,Cleantech / Semiconductors
57559,/organization/silistix,/funding-round/b6c8be060f07904a119fa48c9b29fd05,venture,6000000.0,/organization/silistix,Silistix,http://www.silistix.com,Semiconductors,closed,GBR,I2,Manchester,Manchester,Semiconductors,Cleantech / Semiconductors
57647,/organization/silverrail-technologies,/funding-round/0a2b6e0f972e70b2341f5881a9af7d72,venture,5000000.0,/organization/silverrail-technologies,SilverRail Technologies,http://silverrailtech.com,Technology|Transportation|Travel,operating,GBR,H9,London,London,Technology,Others
57649,/organization/silverrail-technologies,/funding-round/62591190189bc8e378ef8a01939c7eae,venture,9000000.0,/organization/silverrail-technologies,SilverRail Technologies,http://silverrailtech.com,Technology|Transportation|Travel,operating,GBR,H9,London,London,Technology,Others
57650,/organization/silverrail-technologies,/funding-round/6816b97b970b7b95395f903ce1dd6d0d,venture,15000000.0,/organization/silverrail-technologies,SilverRail Technologies,http://silverrailtech.com,Technology|Transportation|Travel,operating,GBR,H9,London,London,Technology,Others
57670,/organization/similarweb,/funding-round/71de07b07ac7f6b7348a72a231e4ae3f,venture,15000000.0,/organization/similarweb,SimilarWeb,http://www.similarweb.com,Advertising|Analytics|Business Intelligence|Business Services|Curated Web|Market Research|Software,operating,GBR,H9,London,London,Advertising,"Social, Finance, Analytics, Advertising"
57832,/organization/simworx,/funding-round/7cebd9d149048e4ec85ba21a41f6cd9a,venture,6992898.0,/organization/simworx,Simworx,http://www.simworx.co.uk,Games,operating,GBR,A7,Birmingham,Birmingham,Games,Entertainment
57965,/organization/site-intelligence,/funding-round/22da0033ec04df91c99db2fc9ce93efe,venture,7000000.0,/organization/site-intelligence,Site Intelligence,http://www.site-intelligence.com,Software,operating,GBR,Q5,Oxton,Oxton,Software,Others
57980,/organization/siteminder,/funding-round/6b428188e4b4c29d1c8a761bcfd5164b,venture,5715957.0,/organization/siteminder,SiteMinder,http://siteminder.com,Software,operating,GBR,H9,London,London,Software,Others
58013,/organization/six-degrees-group,/funding-round/3202218cce6fa194d69c0c9a1daa6037,venture,12529381.0,/organization/six-degrees-group,Six Degrees Group,http://www.6dg.co.uk,Web Hosting,operating,GBR,H9,London,London,Web Hosting,Others
